sbert_sim_answer_context,nli_entailment,nli_contradiction,nli_neutral
0.3821059,0.013243361376225948,0.0037659264635294676,0.9829906225204468
0.5235993,0.03654042258858681,0.323153018951416,0.6403065919876099
0.71001077,0.9288207292556763,0.05365252122282982,0.017526770010590553
0.27813202,7.93601357145235e-05,0.0009075671550817788,0.9990130662918091
0.53695667,0.9931626319885254,0.00044095050543546677,0.006396520417183638
0.7279536,0.8014175295829773,0.04979319870471954,0.14878925681114197
0.48698235,0.7047560811042786,0.24118703603744507,0.054056886583566666
0.65542245,0.012767133302986622,0.001962233567610383,0.985270619392395
0.48486575,0.0005266290972940624,0.824280858039856,0.17519256472587585
0.63845646,0.995707631111145,0.00038022446096874774,0.003912149462848902
0.566303,0.989046037197113,0.007702363654971123,0.003251496236771345
0.53199774,0.00014529326290357858,0.0004340404993854463,0.9994206428527832
-0.062366582,0.005561702884733677,0.0018388106254860759,0.9925994873046875
0.67021745,0.000782230228651315,0.9975148439407349,0.0017029454465955496
0.6600665,0.9979592561721802,0.0002324554807273671,0.0018082299502566457
0.04553571,0.00037638883804902434,0.002175828441977501,0.9974478483200073
0.048628036,0.000496165594086051,0.00028952016145922244,0.9992142915725708
0.6650375,8.799339411780238e-05,0.003217269666492939,0.9966946840286255
-0.022317287,0.03153272718191147,0.2509652078151703,0.7175020575523376
0.7758899,0.0478745736181736,0.02554759569466114,0.9265778064727783
-0.080606826,0.00015833761426620185,0.00033158506266772747,0.9995100498199463
0.03922865,0.00021455244859680533,0.00040098148747347295,0.9993844032287598
0.68828946,0.001005629193969071,0.0008327470859512687,0.9981617331504822
0.1375675,0.00013021440827287734,0.000194949796423316,0.9996747970581055
0.65112954,0.0011925441212952137,0.0017355006420984864,0.9970719814300537
0.46644226,0.40040522813796997,0.5962154269218445,0.003379370551556349
0.6070398,0.00014392657612916082,0.9987871050834656,0.0010689612245187163
0.76343775,0.001607754616998136,0.9971358776092529,0.0012564201606437564
0.6785407,0.9179946780204773,0.06567426025867462,0.016331098973751068
0.74655384,0.9961773157119751,0.0002844857226591557,0.003538101213052869
0.06196546,0.0002617323480080813,0.00037894968409091234,0.9993593096733093
0.4633981,0.9927114248275757,0.0004297587729524821,0.0068587651476264
0.50640136,0.08617857843637466,0.9002692699432373,0.013552160002291203
0.73179334,0.9628809094429016,0.03477567806839943,0.002343431580811739
0.61276627,0.9984409213066101,0.0005240683676674962,0.0010350249940529466
0.6790838,0.0007270975038409233,0.9984681010246277,0.0008048312156461179
0.6783693,0.9991737008094788,0.00028788865893147886,0.0005383918760344386
0.6426627,0.9911196827888489,0.005954074673354626,0.002926180837675929
-0.005262338,0.0002192821557400748,0.0005580446450039744,0.9992226362228394
0.5456664,0.0004951870650984347,0.9980779886245728,0.0014267617370933294
0.8264069,0.9964615702629089,0.00020539850811474025,0.0033330584410578012
0.12172092,0.9687953591346741,0.005668123252689838,0.02553650550544262
0.63624215,0.9877140522003174,0.002459125593304634,0.009826868772506714
-0.035992265,0.00019602965039666742,0.0013789890799671412,0.9984250068664551
0.8406827,0.9971984624862671,0.0001390671095578,0.0026624652091413736
0.048868567,0.0031081989873200655,0.02965635061264038,0.9672353863716125
0.67922646,9.334518108516932e-05,0.0005397216300480068,0.9993669390678406
0.5956302,0.9842235445976257,0.006359862629324198,0.009416610933840275
0.19347835,0.002343716099858284,0.9884687066078186,0.009187542833387852
0.731084,0.017901306971907616,0.21300522983074188,0.76909339427948
0.60765845,0.8990649580955505,0.013649289496243,0.08728574961423874
0.6690387,0.00044757683645002544,0.0009028458152897656,0.998649537563324
0.59555364,7.768067735014483e-05,0.9959560036659241,0.003966247197240591
-0.08845423,0.00010984990512952209,0.0003170178388245404,0.9995731711387634
0.53128046,0.00026929579325951636,0.001522258622571826,0.9982084035873413
0.060578626,0.0022687199525535107,0.07118785381317139,0.9265434741973877
0.047014333,0.4829041659832001,0.007357423659414053,0.5097383856773376
0.74657756,0.0008860970847308636,0.003415654879063368,0.9956983327865601
0.66963774,0.00013471371494233608,0.0006835287786088884,0.9991816878318787
0.74799645,0.006499370094388723,0.06564827263355255,0.9278523325920105
0.48816025,0.0014420823426917195,0.00396029744297266,0.9945975542068481
0.08435264,0.09171389043331146,0.0008737220778129995,0.9074124693870544
0.7525481,0.9168124198913574,0.004971823189407587,0.07821575552225113
0.48977196,0.09659380465745926,0.7268670201301575,0.17653919756412506
0.6674894,0.998457670211792,0.0003176536993123591,0.0012246997794136405
0.28128105,0.9661444425582886,0.019356759265065193,0.014498883858323097
0.6451604,0.0019069137051701546,0.007936928421258926,0.9901561737060547
0.6805921,0.9657278060913086,0.005930217448621988,0.028341956436634064
0.7777377,0.5757870674133301,0.006190878339111805,0.4180219769477844
0.7854948,0.9073615074157715,0.006221575662493706,0.08641687780618668
0.3326956,0.0002004188281716779,0.0008421218954026699,0.9989573955535889
-0.032167837,0.0004899901105090976,0.0005719470209442079,0.9989380240440369
0.7819872,0.981117308139801,0.000686272862367332,0.018196426331996918
0.10325726,0.008852092549204826,0.004052470438182354,0.9870953559875488
0.7631702,0.9973247051239014,0.0008679239545017481,0.0018073783721774817
-0.015806,0.00034088920801877975,0.0020705366041511297,0.9975886344909668
0.62587166,0.0009698125650174916,0.0036812075413763523,0.9953489899635315
0.5856429,0.0008918243111111224,0.0004603309207595885,0.9986478686332703
0.60570455,0.0010160249657928944,0.9957934617996216,0.003190506948158145
0.60551506,0.013330064713954926,0.8913701772689819,0.09529975801706314
0.7780934,0.9975546002388,0.0016571548767387867,0.0007882689242251217
0.6703728,0.00015577200974803418,0.0003902164753526449,0.9994540810585022
0.008932726,0.0019338116981089115,0.07752284407615662,0.920543372631073
0.8323288,0.002126476727426052,0.9368628263473511,0.06101072579622269
0.77946985,0.9857202172279358,0.012493249028921127,0.0017865390982478857
0.024662405,0.992478609085083,0.001812531496398151,0.005708836484700441
0.5395875,0.9891250133514404,0.005079667083919048,0.005795284174382687
-0.06343219,0.00023290432000067085,0.0002355964679736644,0.9995315074920654
0.7415502,0.00034232187317684293,0.0006927404901944101,0.9989649057388306
0.49118882,0.000332266790792346,0.9986625909805298,0.0010051348945125937
0.7936957,0.00013504500384442508,0.0014867563731968403,0.9983781576156616
0.6046153,0.9525094628334045,0.03190070390701294,0.015589764341711998
0.43524906,0.0015597279416397214,0.004360516555607319,0.9940797090530396
0.73358685,0.9983589053153992,0.0002803046954795718,0.0013607604196295142
0.7031938,0.5747523307800293,0.1604454070329666,0.2648022472858429
0.7940113,0.9853342771530151,0.004044744651764631,0.010620972141623497
0.03830552,0.1349329799413681,0.019175952300429344,0.8458910584449768
0.6123565,0.0003134294820483774,0.0007858258904889226,0.9989007711410522
0.5381589,0.0007070684223435819,0.0041668289341032505,0.9951261281967163
0.7160877,0.9964883327484131,0.00093677086988464,0.002574915299192071
0.59259695,0.995971143245697,0.00026821528444997966,0.003760647028684616
0.83979636,0.9940967559814453,0.0029456119518727064,0.0029576176311820745
0.6658507,0.9988332390785217,0.00019540094945114106,0.0009713886538520455
0.4823173,0.4598107635974884,0.03096243366599083,0.5092267990112305
0.014741949,6.232037412701175e-05,0.0007693741354160011,0.9991683959960938
0.74805456,0.9984093308448792,0.00015318820078391582,0.0014375783503055573
0.7423725,0.1044495478272438,0.00827249325811863,0.8872779607772827
0.8010821,0.9989301562309265,0.00016762243467383087,0.0009022064041346312
0.6773244,0.9971987009048462,0.0011179576395079494,0.001683411537669599
0.74543566,0.00018319283844903111,0.9980132579803467,0.0018035037210211158
0.60089976,0.9955794215202332,0.0002651087997946888,0.004155473783612251
0.16792132,0.00014050726895220578,0.0002444067213218659,0.9996150732040405
0.6530135,0.9916361570358276,0.0008531805942766368,0.007510717958211899
0.08720734,0.0006801824201829731,0.0006251289159990847,0.9986947178840637
0.55016124,0.0009291165042668581,0.00022598124633077532,0.9988448619842529
0.47185767,0.018083008006215096,0.001963151153177023,0.9799538850784302
0.2753536,0.0004347034846432507,0.9915905594825745,0.007974730804562569
0.7069497,0.6383203864097595,0.008280078880488873,0.3533995449542999
0.65867764,0.22453980147838593,0.19543766975402832,0.5800225138664246
0.23293836,0.9570910334587097,0.0003188244008924812,0.04259023815393448
0.7227105,0.0002997137198690325,0.00021375516371335834,0.9994865655899048
0.0004948317,0.0008260462782345712,0.9962515234947205,0.002922485349699855
0.7424025,0.002182338386774063,0.6742254495620728,0.32359224557876587
0.56490505,0.0004488455306272954,0.0003910470986738801,0.9991601705551147
0.73328763,0.9902428984642029,0.004279057029634714,0.005478103645145893
0.6315716,0.006153768859803677,0.009084061719477177,0.9847621917724609
0.7018535,0.03926093131303787,0.020543359220027924,0.9401956796646118
-0.06696119,0.0005329457926563919,0.0025132205337285995,0.9969538450241089
0.6615804,0.8429390788078308,0.0030348063446581364,0.15402615070343018
0.5782449,0.9866713881492615,0.0016719120321795344,0.011656809598207474
0.65114313,0.028407221660017967,0.003080051625147462,0.968512773513794
0.611008,0.005061328876763582,0.00032437016488984227,0.99461430311203
0.75096226,0.9966403245925903,0.0022092387080192566,0.0011504092253744602
0.08419092,0.003422185778617859,0.0003129275282844901,0.9962648749351501
0.6236143,0.001037613139487803,0.00038968276930972934,0.998572587966919
0.042147458,0.0020379298366606236,0.9854104518890381,0.012551652267575264
0.67032504,0.00023647455964237452,0.00027685012901201844,0.9994865655899048
-0.038156506,0.001988565782085061,0.003442087909206748,0.9945693612098694
0.44487312,3.931970786652528e-05,0.9996880292892456,0.00027267608675174415
0.008070196,0.0004884966183453798,0.00018464797176420689,0.9993268251419067
0.6485961,0.9426341652870178,0.016890710219740868,0.04047512263059616
0.52188075,0.3802252411842346,0.013033726252615452,0.6067410707473755
0.6511713,0.9827485680580139,0.009253795258700848,0.007997624576091766
0.74412626,0.9959188103675842,0.00039265688974410295,0.0036886229645460844
0.6895607,0.0007112739840522408,0.00045974788372404873,0.9988289475440979
0.34105775,0.0006011904333718121,0.0006986836087889969,0.9987000226974487
-0.016555324,0.0007271269569173455,0.0010265909368172288,0.9982463121414185
0.8267354,6.088153168093413e-05,0.0002934033691417426,0.9996457099914551
0.61079985,0.0004850560217164457,0.9990099668502808,0.0005050012259744108
0.50154006,0.0018380850087851286,0.004299151245504618,0.9938627481460571
0.5879128,0.15225191414356232,0.02534557320177555,0.8224025368690491
0.68676156,0.9990146160125732,0.00022352751693688333,0.0007618065574206412
0.70150787,0.002905102213844657,0.001050434890203178,0.996044397354126
0.74115795,0.0013702542055398226,0.9938607215881348,0.004768984392285347
0.5735339,0.7674422264099121,0.064889095723629,0.1676686406135559
0.595312,5.2023486205143854e-05,0.9998188614845276,0.0001291928201681003
0.7265308,0.9984641075134277,0.00027341258828528225,0.0012625420931726694
0.675381,0.9973123073577881,0.0009321223478764296,0.0017556059174239635
0.6484279,0.9974191188812256,8.866340067470446e-05,0.002492120023816824
0.6766336,0.9872593283653259,0.009734652936458588,0.003006081562489271
0.6540264,0.9511666893959045,0.042710162699222565,0.006123137194663286
0.63495433,0.9427301287651062,0.013684578239917755,0.04358534887433052
0.5860546,0.0006457658600993454,0.002213772153481841,0.9971404075622559
0.62040627,0.00014533521607518196,0.0011021095560863614,0.9987524747848511
0.79047465,0.995995283126831,0.00019805443298537284,0.003806694410741329
0.71579945,0.00012062741734553128,0.0002623915206640959,0.9996169805526733
0.67490965,0.00020344345830380917,0.0006138994940556586,0.9991826415061951
0.5338061,0.053813520818948746,0.005957108456641436,0.9402293562889099
0.14297718,0.001067985431291163,0.20633266866207123,0.7925993800163269
0.70378786,0.9833095669746399,0.00626790476962924,0.01042253989726305
0.51253897,0.851158857345581,0.07810918241739273,0.0707320123910904
0.613475,0.9860864877700806,0.001001289812847972,0.012912196107208729
0.6603619,5.7599252613727e-05,0.9995872378349304,0.00035515427589416504
0.46274087,0.004953508730977774,0.9868112206459045,0.008235281333327293
0.6649593,0.00074242171831429,0.0030554954428225756,0.9962020516395569
0.6230862,6.742087134625763e-05,0.0003166886745020747,0.9996157884597778
0.59337616,6.209184357430786e-05,0.0004103126411791891,0.9995275735855103
-0.115417995,9.482457971898839e-05,0.9992784857749939,0.0006266703130677342
0.02431851,0.0014952620258554816,0.000895372882951051,0.9976093769073486
0.05464169,0.00012092447286704555,0.0003744624264072627,0.999504566192627
0.5858226,0.5365603566169739,0.007317345589399338,0.4561222791671753
0.9020168,0.9935870170593262,0.004056375008076429,0.002356548560783267
0.4650648,0.012932822108268738,0.9526212215423584,0.03444594144821167
0.41630885,0.002525716321542859,0.9181033968925476,0.07937085628509521
0.8510557,0.6371718049049377,0.008039871230721474,0.35478824377059937
0.81772774,0.9962188601493835,0.002684789476916194,0.0010963769163936377
0.6014898,0.3132500946521759,0.49909505248069763,0.1876547783613205
0.44662178,0.970109760761261,0.0031798069830983877,0.026710381731390953
0.5984008,0.0011671390384435654,0.0037481701001524925,0.9950847029685974
0.7846523,0.998234748840332,0.00022173240722622722,0.0015435827663168311
0.750886,0.16485999524593353,0.1590142697095871,0.6761257648468018
0.2580927,0.02542704902589321,0.044760048389434814,0.9298129677772522
-0.077650085,0.0004055580066051334,0.12877872586250305,0.8708157539367676
-0.08361323,6.704424595227465e-05,0.0005571359070017934,0.9993757605552673
0.68433815,0.1231464371085167,0.0017837536288425326,0.8750698566436768
0.5228586,0.9889402985572815,0.0022582407109439373,0.008801484480500221
0.7445451,0.996723473072052,0.0002838268701452762,0.002992707770317793
0.42388743,0.0001247388863703236,0.9898234009742737,0.01005188375711441
0.8521234,0.07924093306064606,0.6435475945472717,0.277211457490921
0.044673603,0.009819707833230495,0.004653258249163628,0.9855270385742188
0.56635606,0.969840943813324,0.0007505854009650648,0.02940853126347065
-0.049069624,8.481222903355956e-05,0.0004016418242827058,0.9995135068893433
0.699137,0.9751250743865967,0.003023055847734213,0.02185191586613655
0.66454166,0.9985665678977966,0.0005011054454371333,0.0009322609403170645
0.75385433,0.06094030290842056,0.8963186740875244,0.04274105280637741
0.77190197,0.00028784922324121,0.0003237153869122267,0.9993884563446045
0.87405074,0.9974780678749084,0.000753053289372474,0.0017689312808215618
0.5382668,0.0003359407128300518,0.0012446444015949965,0.9984194040298462
-0.041382425,0.003675224259495735,0.06773141026496887,0.9285933971405029
0.6900821,0.997672975063324,0.0007895400049164891,0.0015374500071629882
0.9670315,0.9977510571479797,0.0003218335332348943,0.0019271030323579907
0.6470609,0.0021438803523778915,0.005274354945868254,0.9925817251205444
0.010713549,0.00010585025302134454,0.0016718811821192503,0.9982221722602844
0.49275625,0.993449866771698,0.0010778659489005804,0.005472388118505478
0.5061857,0.0010670020710676908,0.0003797593235503882,0.9985532164573669
0.7469391,0.9973083734512329,0.0007670756313018501,0.0019245659932494164
0.043233436,0.0012646687682718039,0.01276460476219654,0.985970675945282
0.7692694,0.0003484821936581284,0.0003510827955324203,0.999300479888916
0.6939506,0.49133729934692383,0.0012199983466416597,0.5074426531791687
0.041077852,0.00012903996685054153,0.999467670917511,0.00040332606295123696
0.5554599,0.07326848804950714,0.10891494154930115,0.8178165555000305
0.47555345,0.09662383794784546,0.17620709538459778,0.7271690368652344
0.76334107,0.9871517419815063,0.008941583335399628,0.00390662020072341
0.5599815,0.6123957633972168,0.021030543372035027,0.366573691368103
0.44268304,0.13239248096942902,0.8536722660064697,0.013935226015746593
0.43532038,0.946511447429657,0.0373624749481678,0.016126101836562157
0.06738236,0.00955280289053917,0.8904977440834045,0.09994946420192719
0.79664546,0.9986251592636108,0.0006624336238019168,0.0007123167160898447
0.602338,0.00032877858029678464,0.00025915997684933245,0.9994120597839355
0.6864982,0.9963729381561279,0.0008645750931464136,0.0027625455986708403
0.662633,0.9985013008117676,0.00014088887837715447,0.0013578101061284542
0.7678199,0.7186455726623535,0.005290890112519264,0.2760635018348694
0.42637998,0.00018466204346623272,0.9531159400939941,0.046699389815330505
0.81735307,0.996399998664856,0.001560865086503327,0.0020390714053064585
0.69113797,0.0008843470131978393,0.00026555851218290627,0.9988501071929932
0.63298607,0.9921033978462219,0.0008847041171975434,0.007011900655925274
-0.052571498,0.00017171030049212277,0.9962522387504578,0.003576119663193822
0.028404508,0.0006105682696215808,0.002080225385725498,0.9973092079162598
0.5031549,0.9828993082046509,0.004258905537426472,0.012841803021728992
0.58926713,0.38211461901664734,0.0016370858065783978,0.6162483096122742
0.39013737,8.964365406427532e-05,0.9996459484100342,0.00026440893998369575
0.742708,0.8829575777053833,0.0034998413175344467,0.11354256421327591
0.6156581,0.6352333426475525,0.0132991848513484,0.351467490196228
0.8892438,0.0011207936331629753,0.06436500698328018,0.9345142245292664
0.6328893,0.9388018846511841,0.010551941581070423,0.05064621567726135
0.6422679,0.9662964344024658,0.014498994685709476,0.01920446567237377
0.67533123,0.18940369784832,0.7407137155532837,0.06988254189491272
0.5595828,0.6631534099578857,0.2831670343875885,0.05367949977517128
0.6176699,0.09579889476299286,0.007261146791279316,0.8969398736953735
0.66412663,0.9860846400260925,0.0005854123155586421,0.013330010697245598
0.78055245,0.9955922961235046,0.001890827901661396,0.002516862703487277
0.7116557,0.007115052081644535,0.005377131514251232,0.9875078797340393
0.6628076,0.9986262321472168,7.320402073673904e-05,0.0013005853397771716
0.71589273,0.2688552737236023,0.004391873255372047,0.726752758026123
0.7003351,0.000613161944784224,0.004175597336143255,0.9952113032341003
0.51753056,0.03845388814806938,0.0030203545466065407,0.9585257172584534
0.059915323,0.0002782066585496068,0.0011714446591213346,0.9985503554344177
0.6609789,0.00012232536391820759,0.0002587719645816833,0.9996187686920166
0.676589,0.0009760569664649665,0.024321788921952248,0.9747022390365601
-0.018261172,0.0007151544559746981,0.0004405768704600632,0.9988442659378052
0.7519463,0.9987545013427734,0.0004171237233094871,0.0008284415234811604
0.49482313,0.00018511399684939533,0.002120282966643572,0.9976946711540222
0.55569965,0.00016883636999409646,0.003100549802184105,0.9967305660247803
0.7218232,0.000296604324830696,0.0010327850468456745,0.9986706972122192
0.7213206,0.42129769921302795,0.03348737210035324,0.5452148914337158
0.4604299,0.016555408015847206,0.004787405952811241,0.9786573052406311
0.48415247,0.07387132942676544,0.01773841865360737,0.9083902835845947
0.028127626,0.0004106905544176698,0.00021010436466895044,0.9993791580200195
0.56689346,0.7101542949676514,0.014264488592743874,0.2755813002586365
0.7133728,0.998884379863739,0.0003769922477658838,0.0007386832148768008
0.6104925,0.0010732886148616672,0.018003176897764206,0.9809235334396362
0.79451233,0.5181236267089844,0.1280006766319275,0.35387569665908813
0.60005236,0.9978514909744263,0.00021775839559268206,0.0019306837348267436
0.6897043,0.00027716130716726184,0.08811479806900024,0.9116081595420837
0.70638466,0.0008193064713850617,0.9778122305870056,0.02136843279004097
0.009266363,0.0009155671577900648,0.9777703881263733,0.021313989534974098
0.8777939,5.5913635151227936e-05,0.001408789656125009,0.9985352754592896
0.6630607,0.11643757671117783,0.006797312758862972,0.8767650127410889
0.7736335,0.00017493190534878522,0.00018476825789548457,0.9996402263641357
0.5263688,0.027485309168696404,0.005167866125702858,0.9673467874526978
0.87433624,0.007191689219325781,0.9885386824607849,0.004269639495760202
-0.030781657,0.00026689187507145107,0.00018657447071745992,0.999546468257904
0.6862101,0.5293885469436646,0.004847168922424316,0.4657643437385559
0.6847632,7.598910451633856e-05,0.0008563483133912086,0.9990677237510681
0.592826,0.9986728429794312,0.00043931795516982675,0.0008878246298991144
0.24939136,0.00480135902762413,0.9709113240242004,0.024287261068820953
0.72428715,0.00015605871158186346,0.016532061621546745,0.9833118915557861
0.46157163,0.9578457474708557,0.0037331306375563145,0.0384211465716362
0.63898504,0.9146071076393127,0.00019761183648370206,0.08519536256790161
0.047343865,0.19232851266860962,0.18442831933498383,0.6232432126998901
0.7171066,7.268939953064546e-05,0.9995032548904419,0.0004240774433128536
0.041536447,0.0004647251917049289,0.001691237441264093,0.9978439807891846
0.42467308,0.9224936962127686,0.00995531864464283,0.06755099445581436
0.60536283,0.0451776422560215,0.13042420148849487,0.8243981599807739
0.17288928,0.0043126982636749744,0.9375132322311401,0.05817408859729767
0.5244323,0.0020608624909073114,0.6174494624137878,0.380489706993103
0.4711265,0.00017888419097289443,0.9977174997329712,0.0021036523394286633
0.78968096,0.9579874873161316,0.0006331895128823817,0.04137922450900078
0.05692167,9.623559890314937e-05,0.0002724482328630984,0.9996312856674194
0.36589354,0.0005027084262110293,0.8131444454193115,0.18635287880897522
0.71656126,0.00032655050745233893,0.028080172836780548,0.9715932607650757
0.03785594,0.8629022240638733,0.021390991285443306,0.11570684611797333
0.6938176,0.013894165866076946,0.8175584673881531,0.16854730248451233
0.6094665,0.0003150043194182217,0.0071725803427398205,0.9925124645233154
0.70838207,0.9929591417312622,0.0025403439067304134,0.004500553011894226
0.73204875,0.0008677038713358343,0.10990755259990692,0.8892247080802917
0.50377846,0.000662716047372669,0.008543029427528381,0.9907942414283752
0.61107427,0.0010582508984953165,0.0025820222217589617,0.996359646320343
0.7438092,0.0031167694833129644,0.9502705931663513,0.04661259055137634
0.7165917,0.9835011959075928,0.004983965307474136,0.011514835059642792
0.6737585,0.0007293032249435782,0.013471032492816448,0.9857996702194214
0.64573497,0.0024809367023408413,0.06306092441082001,0.9344581961631775
0.6285569,0.018472345545887947,0.9069254398345947,0.07460218667984009
0.5107806,0.948082685470581,0.007540874183177948,0.044376496225595474
0.7494289,0.0036179202143102884,0.025287535041570663,0.97109454870224
0.61538655,0.0002690281835384667,0.9929630160331726,0.0067680166102945805
0.7729278,0.9768443703651428,0.011833148077130318,0.011322448030114174
0.76936084,0.9909460544586182,0.0002070507180178538,0.00884685292840004
0.47593868,0.00014656830171588808,0.9995644688606262,0.00028891017427667975
0.76882267,0.9974961876869202,0.00035636420943774283,0.0021473781671375036
0.05427662,0.00015735186752863228,0.0016314646927639842,0.9982112646102905
0.7232665,0.9957361221313477,0.0008218897855840623,0.0034419430885463953
0.48696604,0.2888542115688324,0.016402872279286385,0.6947429180145264
0.0034869157,0.6373153328895569,0.21570609509944916,0.146978497505188
-0.056832213,0.0021916565019637346,0.0006231489242054522,0.9971851706504822
0.47130445,4.629261093214154e-05,0.9997155070304871,0.00023818273621145636
0.549445,0.1368878036737442,0.6467967629432678,0.21631541848182678
0.73522663,0.027366433292627335,0.04028620198369026,0.9323473572731018
0.22716174,0.9759941101074219,0.006824227515608072,0.017181575298309326
0.014140457,0.0053473785519599915,0.028854647651314735,0.9657979607582092
0.0027727133,0.00031999085331335664,0.0003347337478771806,0.9993452429771423
0.41085258,0.9673587083816528,0.000418979354435578,0.03222227841615677
0.7202013,0.03163589909672737,0.5187763571739197,0.44958776235580444
0.7599,0.9974867105484009,0.00025718440883792937,0.0022560972720384598
0.78963834,0.006619325838983059,0.34132587909698486,0.6520547866821289
0.43088615,0.00028733524959534407,0.9994227886199951,0.0002898947277572006
0.47311878,0.0006267199059948325,0.0008298082975670695,0.9985435009002686
0.6966284,0.29967716336250305,0.6463769674301147,0.05394589155912399
0.5380854,0.2924466133117676,0.5593550205230713,0.14819839596748352
0.63331014,0.0033236618619412184,0.9134481549263,0.08322823792695999
0.6345339,0.00024626238155178726,0.0007608548039570451,0.9989928603172302
0.78189945,6.592512363567948e-05,0.001733679324388504,0.9982004165649414
0.64094,0.23782247304916382,0.006995516829192638,0.7551819682121277
-0.11975255,0.0009213236626237631,0.09854798763990402,0.9005307555198669
